"LineId","Month","Date","Time","Level","Component","PID","Content","EventId","EventTemplate"
"193","Oct","11","09:29:40","ns1","ftpd","32293","FTP session closed","E32","FTP session closed"
"194","Oct","11","09:29:40","ns1","ftpd","32288","FTP session closed","E32","FTP session closed"
"195","Oct","11","09:29:40","ns1","ftpd","32280","FTP session closed","E32","FTP session closed"
"196","Oct","11","09:29:40","ns1","ftpd","32294","FTP session closed","E32","FTP session closed"
"197","Oct","11","09:29:40","ns1","ftpd","32295","FTP session closed","E32","FTP session closed"
"198","Oct","11","09:29:40","ns1","ftpd","32296","FTP session closed","E32","FTP session closed"
"199","Oct","11","09:29:40","ns1","ftpd","32297","FTP session closed","E32","FTP session closed"
"200","Oct","12","03:54:44","ns1","syslogd 1.4-0","","restart.","E0","restart."
"201","Oct","12","03:54:44","ns1","syslog","","syslogd startup succeeded","E33","syslogd startup succeeded"
"202","Oct","12","03:54:44","ns1","syslog","","klogd startup succeeded","E37","klogd startup succeeded"
"203","Oct","12","03:54:44","ns1","kernel","","klogd 1.4-0, log source = /proc/kmsg started.","E173","<*> <*> log source <*> /proc/kmsg started."
"204","Oct","12","03:54:44","ns1","kernel","","Inspecting /boot/System.map-2.4.2-2","E209","Inspecting /boot/System.map-2.4.2-2"
"205","Oct","12","03:54:44","ns1","portmap","","portmap startup succeeded","E41","portmap startup succeeded"
"206","Oct","12","03:54:44","ns1","kernel","","Loaded 14301 symbols from /boot/System.map-2.4.2-2.","E129","Loaded <*> symbols from /boot/System.map-2.4.2-2."
"207","Oct","12","03:54:44","ns1","kernel","","Symbols match kernel version 2.4.2.","E131","Symbols match <*> <*> <*>"
"208","Oct","12","03:54:44","ns1","kernel","","Loaded 135 symbols from 4 modules.","E216","Loaded <*> symbols from <*> modules."
"209","Oct","12","03:54:44","ns1","kernel","","Linux version 2.4.2-2 (root@porky.devel.redhat.com) (gcc version 2.96 20000731 (Red Hat Linux 7.1 2.96-79)) #1 Sun Apr 8 20:41:30 EDT 2001","E248","Linux version <*> (root@porky.devel.redhat.com) (gcc version <*> <*> (Red Hat Linux <*> <*> <*> Sun Apr <*> <*> EDT <*>"
"210","Oct","12","03:54:44","ns1","kernel","","BIOS-provided physical RAM map:","E136","BIOS-provided physical <*> map: "
"211","Oct","12","03:54:44","ns1","kernel","","BIOS-e820: 00000000000a0000 @ 0000000000000000 (usable)","E144","<*> <*> @ <*> (usable)"
"212","Oct","12","03:54:44","ns1","kernel","","BIOS-e820: 0000000000010000 @ 00000000000f0000 (reserved)","E145","<*> <*> @ <*> (reserved)"
"213","Oct","12","03:54:44","ns1","kernel","","BIOS-e820: 0000000007dae000 @ 0000000000100000 (usable)","E144","<*> <*> @ <*> (usable)"
"214","Oct","12","03:54:44","ns1","kernel","","BIOS-e820: 0000000000052000 @ 0000000007eae000 (reserved)","E145","<*> <*> @ <*> (reserved)"
"215","Oct","12","03:54:44","ns1","kernel","","BIOS-e820: 0000000000100000 @ 0000000007f00000 (reserved)","E145","<*> <*> @ <*> (reserved)"
"216","Oct","12","03:54:44","ns1","kernel","","BIOS-e820: 0000000000500000 @ 00000000ffb00000 (reserved)","E145","<*> <*> @ <*> (reserved)"
"217","Oct","12","03:54:44","ns1","kernel","","On node 0 totalpages: 32430","E137","On node <*> totalpages: <*>"
"218","Oct","12","03:54:44","ns1","kernel","","zone(0): 4096 pages.","E68","zone(0): <*> <*>"
"219","Oct","12","03:54:44","ns1","kernel","","zone DMA has max 32 cached pages.","E180","zone DMA has max <*> cached pages."
"220","Oct","12","03:54:44","ns1","kernel","","zone(1): 28334 pages.","E69","zone(1): <*> <*>"
"221","Oct","12","03:54:44","ns1","nfslock","","rpc.statd startup succeeded","E42","rpc.statd startup succeeded"
"222","Oct","12","03:54:44","ns1","kernel","","zone Normal has max 221 cached pages.","E181","zone Normal has max <*> cached pages."
"223","Oct","12","03:54:44","ns1","kernel","","zone(2): 0 pages.","E34","zone(2): <*> pages."
"224","Oct","12","03:54:44","ns1","kernel","","zone HighMem has max 1 cached pages.","E182","zone HighMem has max <*> cached pages."
"225","Oct","12","03:54:44","ns1","kernel","","Kernel command line: auto BOOT_IMAGE=linux ro root=308 BOOT_FILE=/boot/vmlinuz-2.4.2-2","E249","Kernel command line: auto BOOT_IMAGE= linux ro root= <*> BOOT_FILE= /boot/vmlinuz-2.4.2-2"
"226","Oct","12","03:54:44","ns1","kernel","","Initializing CPU#0","E212","Initializing CPU#0"
"227","Oct","12","03:54:44","ns1","kernel","","Detected 730.971 MHz processor.","E254","Detected <*> MHz processor."
"228","Oct","12","03:54:44","ns1","rpc.statd","524","Version 0.3.1 Starting","E70","Version <*> <*>"
"229","Oct","12","03:54:44","ns1","kernel","","Console: colour VGA+ 80x25","E260","Console: colour VGA+ <*>"
"230","Oct","12","03:54:44","ns1","kernel","","Calibrating delay loop... 1458.17 BogoMIPS","E146","Calibrating delay loop... <*> BogoMIPS"
"231","Oct","12","03:54:44","ns1","kernel","","Memory: 125148k/129720k available (1365k kernel code, 4188k reserved, 92k data, 236k init, 0k highmem)","E12","Memory: <*> available <*> kernel code, <*> reserved, <*> data, <*> init, <*> highmem)"
"232","Oct","12","03:54:44","ns1","keytable","","Loading keymap:","E76","Loading keymap: "
"233","Oct","12","03:54:45","ns1","kernel","","Dentry-cache hash table entries: 16384 (order: 5, 131072 bytes)","E296","<*> hash table entries: <*> (order: <*> <*> bytes)"
"234","Oct","12","03:54:45","ns1","kernel","","Buffer-cache hash table entries: 4096 (order: 2, 16384 bytes)","E296","<*> hash table entries: <*> (order: <*> <*> bytes)"
"235","Oct","12","03:54:45","ns1","kernel","","Page-cache hash table entries: 32768 (order: 6, 262144 bytes)","E296","<*> hash table entries: <*> (order: <*> <*> bytes)"
"236","Oct","12","03:54:45","ns1","kernel","","Inode-cache hash table entries: 8192 (order: 4, 65536 bytes)","E296","<*> hash table entries: <*> (order: <*> <*> bytes)"
"237","Oct","12","03:54:45","ns1","kernel","","VFS: Diskquotas version dquot_6.5.0 initialized","E132","VFS: Diskquotas <*> <*> initialized"
"238","Oct","12","03:54:45","ns1","kernel","","CPU: Before vendor init, caps: 0383f9ff 00000000 00000000, vendor = 0","E251","CPU: Before vendor init, caps: <*> <*> <*> vendor = <*>"
"239","Oct","12","03:54:45","ns1","kernel","","CPU: L1 I cache: 16K, L1 D cache: 16K","E297","<*> <*> I cache: <*> <*> D cache: <*>"
"240","Oct","12","03:54:45","ns1","kernel","","CPU: L2 cache: 256K","E255","CPU: <*> cache: <*>"
"241","Oct","12","03:54:45","ns1","kernel","","Intel machine check architecture supported.","E151","Intel machine check architecture supported."
"242","Oct","12","03:54:45","ns1","kernel","","Intel machine check reporting enabled on CPU#0.","E183","Intel machine check reporting enabled on CPU#0."
"243","Oct","12","03:54:45","ns1","kernel","","CPU: After vendor init, caps: 0383f9ff 00000000 00000000 00000000","E302","CPU: After vendor init, caps: <*> <*> <*> <*>"
"244","Oct","12","03:54:45","ns1","kernel","","CPU: After generic, caps: 0383f9ff 00000000 00000000 00000000","E113","CPU: After generic, caps: <*> <*> <*> <*>"
"245","Oct","12","03:54:45","ns1","kernel","","CPU: Common caps: 0383f9ff 00000000 00000000 00000000","E184","CPU: Common caps: <*> <*> <*> <*>"
"246","Oct","12","03:54:45","ns1","kernel","","CPU: Intel Pentium III (Coppermine) stepping 06","E187","CPU: Intel Pentium III (Coppermine) stepping <*>"
"247","Oct","12","03:54:45","ns1","kernel","","Enabling fast FPU save and restore... done.","E185","Enabling fast FPU save and restore... done."
"248","Oct","12","03:54:45","ns1","kernel","","Enabling unmasked SIMD FPU exception support... done.","E174","<*> unmasked SIMD FPU <*> support... done."
"249","Oct","12","03:54:45","ns1","kernel","","Checking 'hlt' instruction... OK.","E256","Checking <*> instruction... OK."
"250","Oct","12","03:54:45","ns1","kernel","","POSIX conformance testing by UNIFIX","E138","POSIX conformance <*> by UNIFIX"
"251","Oct","12","03:54:45","ns1","kernel","","mtrr: v1.37 (20001109) Richard Gooch (rgooch@atnf.csiro.au)","E217","<*> <*> <*> Richard Gooch (rgooch@atnf.csiro.au)"
"252","Oct","12","03:54:45","ns1","kernel","","mtrr: detected mtrr type: Intel","E139","mtrr: detected <*> type: Intel"
"253","Oct","12","03:54:45","ns1","kernel","","PCI: PCI BIOS revision 2.10 entry at 0xfc0ce, last bus=1","E252","PCI: PCI BIOS revision <*> entry at 0xfc0ce, last bus= <*>"
"254","Oct","12","03:54:45","ns1","kernel","","PCI: Using configuration type 1","E130","PCI: Using configuration type <*>"
"255","Oct","12","03:54:45","ns1","kernel","","PCI: Probing PCI hardware","E263","<*> Probing <*> hardware"
"256","Oct","12","03:54:45","ns1","kernel","","PCI: Using IRQ router PIIX [8086/2410] at 00:1f.0","E303","PCI: Using IRQ router PIIX <*> at <*> <*>"
"257","Oct","12","03:54:45","ns1","kernel","","isapnp: Scanning for PnP cards...","E133","isapnp: Scanning <*> <*> cards..."
"258","Oct","12","03:54:45","ns1","kernel","","isapnp: No Plug & Play device found","E175","<*> No Plug & <*> device found"
"259","Oct","12","03:54:45","ns1","kernel","","Linux NET4.0 for Linux 2.4","E134","<*> <*> <*> <*> <*>"
"260","Oct","12","03:54:45","ns1","kernel","","Based upon Swansea University Computer Society NET3.039","E190","Based upon Swansea University Computer Society <*>"
"261","Oct","12","03:54:45","ns1","kernel","","Initializing RT netlink socket","E257","Initializing <*> netlink socket"
"262","Oct","12","03:54:45","ns1","kernel","","apm: BIOS version 1.2 Flags 0x03 (Driver version 1.14)","E298","<*> BIOS version <*> Flags <*> (Driver version <*>"
"263","Oct","12","03:54:45","ns1","kernel","","Starting kswapd v1.8","E71","<*> kswapd <*>"
"264","Oct","12","03:54:45","ns1","kernel","","pty: 256 Unix98 ptys configured","E147","pty: <*> <*> ptys configured"
"265","Oct","12","03:54:45","ns1","kernel","","block: queued sectors max/low 83026kB/27675kB, 256 slots per queue","E299","<*> queued sectors max/low <*> <*> slots per queue"
"266","Oct","12","03:54:45","ns1","kernel","","RAMDISK driver initialized: 16 RAM disks of 4096K size 1024 blocksize","E253","RAMDISK driver initialized: <*> RAM disks of <*> size <*> blocksize"
"267","Oct","12","03:54:45","ns1","kernel","","Uniform Multi-Platform E-IDE driver Revision: 6.31","E221","Uniform Multi-Platform E-IDE driver Revision: <*>"
"268","Oct","12","03:54:45","ns1","kernel","","ide: Assuming 33MHz system bus speed for PIO modes; override with idebus=xx","E317","ide: Assuming <*> system bus speed for PIO modes; override with idebus= xx"
"269","Oct","12","03:54:45","ns1","kernel","","PIIX4: IDE controller on PCI bus 00 dev f9","E304","PIIX4: IDE controller on PCI bus <*> dev <*>"
"270","Oct","12","03:54:45","ns1","kernel","","PIIX4: chipset revision 2","E264","<*> chipset <*> <*>"
"271","Oct","12","03:54:45","ns1","kernel","","PIIX4: not 100%% native mode: will probe irqs later","E300","<*> not <*> native mode: will probe irqs later"
"272","Oct","12","03:54:45","ns1","kernel","","ide0: BM-DMA at 0xffa0-0xffa7, BIOS settings: hda:DMA, hdb:pio","E22","ide0: BM-DMA at 0xffa0-0xffa7, BIOS settings: hda: DMA, hdb: pio"
"273","Oct","12","03:54:45","ns1","kernel","","ide1: BM-DMA at 0xffa8-0xffaf, BIOS settings: hdc:DMA, hdd:pio","E23","ide1: BM-DMA at 0xffa8-0xffaf, BIOS settings: hdc: DMA, hdd: pio"
"274","Oct","12","03:54:45","ns1","kernel","","hda: IBM-DTLA-307015, ATA DISK drive","E140","hda: <*> <*> DISK drive"
"275","Oct","12","03:54:45","ns1","kernel","","hdc: SAMSUNG CD-ROM SN-124, ATAPI CD/DVD-ROM drive","E188","hdc: SAMSUNG CD-ROM <*> ATAPI CD/DVD-ROM drive"
"276","Oct","12","03:54:45","ns1","kernel","","ide0 at 0x1f0-0x1f7,0x3f6 on irq 14","E192","ide0 at <*> <*> on irq <*>"
"277","Oct","12","03:54:45","ns1","kernel","","ide1 at 0x170-0x177,0x376 on irq 15","E186","ide1 at <*> <*> on irq <*>"
"278","Oct","12","03:54:45","ns1","kernel","","hda: 29336832 sectors (15020 MB) w/1916KiB Cache, CHS=1826/255/63, UDMA(66)","E24","hda: <*> sectors <*> MB) <*> Cache, CHS= <*> UDMA(66)"
"279","Oct","12","03:54:45","ns1","kernel","","Partition check:","E72","Partition check: <*>"
"280","Oct","12","03:54:45","ns1","kernel","","hda: hda1 hda2 < hda5 hda6 hda7 hda8 hda9 >","E27","hda: hda1 hda2 < hda5 hda6 hda7 hda8 hda9 >"
"281","Oct","12","03:54:45","ns1","keytable","","Loading system font:","E270","Loading system font: "
"282","Oct","12","03:54:45","ns1","kernel","","Floppy drive(s): fd0 is 1.44M","E141","Floppy drive(s): <*> is <*>"
"283","Oct","12","03:54:45","ns1","kernel","","FDC 0 is a National Semiconductor PC87306","E176","<*> <*> is a <*> Semiconductor <*>"
"284","Oct","12","03:54:45","ns1","kernel","","Serial driver version 5.02 (2000-08-09) with MANY_PORTS MULTIPORT SHARE_IRQ SERIAL_PCI ISAPNP enabled","E324","Serial driver version <*> <*> with MANY_PORTS MULTIPORT SHARE_IRQ SERIAL_PCI ISAPNP enabled"
"285","Oct","12","03:54:45","ns1","kernel","","ttyS00 at 0x03f8 (irq = 4) is a 16550A","E306","<*> at <*> (irq = <*> is a <*>"
"286","Oct","12","03:54:45","ns1","kernel","","ttyS01 at 0x02f8 (irq = 3) is a 16550A","E306","<*> at <*> (irq = <*> is a <*>"
"287","Oct","12","03:54:46","ns1","kernel","","Real Time Clock Driver v1.10d","E148","Real Time Clock Driver <*>"
"288","Oct","12","03:54:46","ns1","kernel","","md driver 0.90.0 MAX_MD_DEVS=256, MD_SB_DISKS=27","E189","md driver <*> MAX_MD_DEVS= <*> MD_SB_DISKS= <*>"
"289","Oct","12","03:54:46","ns1","rc","","Starting keytable:  succeeded","E77","Starting keytable: succeeded"
"290","Oct","12","03:54:46","ns1","kernel","","md.c: sizeof(mdp_super_t) = 4096","E261","md.c: sizeof(mdp_super_t) = <*>"
"291","Oct","12","03:54:46","ns1","kernel","","autodetecting RAID arrays","E80","autodetecting RAID arrays"
"292","Oct","12","03:54:46","ns1","kernel","","autorun ...","E210","autorun ..."
"293","Oct","12","03:54:46","ns1","kernel","","... autorun DONE.","E81","... autorun DONE."
"294","Oct","12","03:54:46","ns1","kernel","","NET4: Linux TCP/IP 1.0 for NET4.0","E222","NET4: Linux TCP/IP <*> for <*>"
"295","Oct","12","03:54:46","ns1","kernel","","IP Protocols: ICMP, UDP, TCP, IGMP","E224","IP Protocols: ICMP, UDP, TCP, IGMP"
"296","Oct","12","03:54:46","ns1","kernel","","IP: routing cache hash table of 512 buckets, 4Kbytes","E307","IP: routing cache hash table of <*> buckets, 4Kbytes"
"297","Oct","12","03:54:46","ns1","kernel","","TCP: Hash tables configured (established 8192 bind 8192)","E115","TCP: Hash tables configured (established <*> bind <*>"
"298","Oct","12","03:54:46","ns1","kernel","","Linux IP multicast router 0.06 plus PIM-SM","E177","<*> IP multicast router <*> plus PIM-SM"
"299","Oct","12","03:54:46","ns1","kernel","","NET4: Unix domain sockets 1.0/SMP for Linux NET4.0.","E116","NET4: Unix domain sockets 1.0/SMP for Linux NET4.0."
"300","Oct","12","03:54:46","ns1","kernel","","VFS: Mounted root (ext2 filesystem) readonly.","E218","<*> Mounted root (ext2 filesystem) readonly."
"301","Oct","12","03:54:46","ns1","kernel","","Freeing unused kernel memory: 236k freed","E219","<*> unused kernel memory: <*> freed"
"302","Oct","12","03:54:46","ns1","kernel","","Adding Swap: 265032k swap-space (priority -1)","E225","Adding Swap: <*> swap-space (priority <*>"
"303","Oct","12","03:54:46","ns1","kernel","","usb.c: registered new driver usbdevfs","E154","usb.c: registered new driver usbdevfs"
"304","Oct","12","03:54:46","ns1","kernel","","usb.c: registered new driver hub","E155","usb.c: registered new driver hub"
